"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
131.36,57284,61.474,30.086,98.046
126.75,57285,61.652,30.077,98.214
122.59,57286,61.828,30.065,98.383
114.66,57287,62,30.049,98.554
117.86,57288,62.165,30.029,98.727
0,57289,62.323,30.007,98.891
0,57290,62.48,29.984,99.039
0,57291,62.636,29.961,99.164
122.13,57292,62.79,29.94,99.266
0,57293,62.943,29.92,99.346
0,57294,63.092,29.902,99.407
114.29,57295,63.235,29.885,99.454
0,57296,63.372,29.869,99.491
0,57297,63.501,29.853,99.521
0,57298,63.619,29.837,99.549
110.22,57299,63.722,29.821,99.573
109.79,57301,63.808,29.793,99.654
110.12,57302,63.93,29.766,99.686
157.62,57303,58.434,29.869,96.755
158.71,57304,58.449,29.874,96.957
158.78,57305,58.333,29.856,96.875
157.28,57306,58.575,29.893,97.054
155.74,57307,58.767,29.918,97.014
